Coordenadas_inicio,Coordenadas_fin,Minutos
"[39.46556598825917, -0.3768906688563019]","[39.500543381478096, -0.4207500126180704]",21.011306306306306
"[39.478504167217196, -0.357603751194572]","[39.49149613106889, -0.38708684074592525]",11.342222222222222
"[39.50799907982595, -0.4339650307724733]","[39.51489278317742, -0.4230140799250798]",15.291282282282285
"[39.458731121478884, -0.4698488135257547]","[39.46747042084505, -0.434290956152992]",13.027543543543546
"[39.48227766059585, -0.41891041213248675]","[39.493214414008726, -0.3788127413928774]",20.810840840840847
"[39.502535571092906, -0.4219343383694782]","[39.47848619718318, -0.3953272574134562]",12.903213213213215
"[39.49066461669139, -0.3772170639787875]","[39.52193320727515, -0.3836338424588007]",12.399516516516517
"[39.47136139046592, -0.333274988872666]","[39.498381229956564, -0.3899272206033578]",21.682804804804803
"[39.46266909437167, -0.3386478149463559]","[39.46577329979112, -0.38612307688728076]",14.874633633633636
"[39.471755499259665, -0.39932638384167923]","[39.49084068275343, -0.3751797283511175]",10.920204204204202
"[39.46633543805836, -0.36054408919725894]","[39.49162343682451, -0.3636811546268389]",11.123111111111111
"[39.47202436835325, -0.39987668760761796]","[39.44193466300278, -0.37356965373719175]",14.914645645645644
"[39.48321379153044, -0.3570850630068154]","[39.46125689684886, -0.36426129920231515]",10.489387387387385
"[39.44072446831111, -0.330497299161539]","[39.450771294298036, -0.33495925566233054]",27.241444444444443
"[39.4137366475427, -0.39423691609255135]","[39.49941164192211, -0.354953994196181]",46.60263663663662
"[39.50227383512022, -0.42555673835108276]","[39.49415619156456, -0.389479668223276]",14.578354354354357
"[39.45329142805377, -0.3661804852119404]","[39.47528234125837, -0.3914153034193563]",11.595990990990993
"[39.473019540560315, -0.39410653572609006]","[39.47717458223177, -0.3644416019278009]",10.433513513513512
"[39.44786480579651, -0.33264838971103006]","[39.452592079370945, -0.370983341908894]",14.285633633633632
"[39.476424669118444, -0.4200315227169521]","[39.50207035210995, -0.41878690314414563]",18.830663663663664
"[39.45869559285573, -0.4621827217229671]","[39.48906306163852, -0.44384051813999215]",27.46358558558559
"[39.458676924060185, -0.39623827840459325]","[39.48817475508634, -0.357274107296998]",17.03457657657658
"[39.479618770058586, -0.38883347875035756]","[39.45617285637705, -0.36745044951444894]",13.054954954954953
"[39.515050442566796, -0.3870222160616893]","[39.46415735822961, -0.399198275063404]",22.053105105105107
"[39.47583073068777, -0.4174171513645787]","[39.52251521699365, -0.38860691840478334]",27.524990990990993
"[39.447938501871164, -0.39498886337497013]","[39.48170957273892, -0.4227969530736738]",16.028684684684688
"[39.50197378601371, -0.34110435516792703]","[39.45406502135107, -0.40099750307940885]",38.255081081081094
"[39.51675244130934, -0.46521398458525137]","[39.505883630476376, -0.4081576987271631]",24.869018018018018
"[39.51646270610269, -0.4072067302422055]","[39.50345273365588, -0.43733753217763394]",16.524822822822824
"[39.500573625399944, -0.34720444969202346]","[39.46739328324556, -0.3469197535437146]",20.9965885885886
"[39.45610332769069, -0.3698792053520132]","[39.44072446831111, -0.330497299161539]",18.570471471471475
"[39.4963022118653, -0.38726767057187955]","[39.479807479742604, -0.3558154005217618]",11.378960960960963
"[39.45258780210214, -0.39892189302065967]","[39.46630452198109, -0.3390191734890607]",19.988714714714718
"[39.48847769898367, -0.36003237185870174]","[39.47075627384292, -0.38917108642754533]",13.297948948948953
"[39.509380014527785, -0.3432369838210182]","[39.46649567863715, -0.36132067554782893]",29.57465165165166
"[39.481954193164064, -0.406601843540712]","[39.450977482158706, -0.3825452473396956]",18.258717717717715
"[39.478993394431896, -0.38875433179537183]","[39.46520455058346, -0.35443392491143133]",13.345609609609609
"[39.46107856570416, -0.4091111339703011]","[39.50282893615959, -0.41604354486454376]",19.060291291291296
"[39.497289832363094, -0.3444581505105988]","[39.458495103506166, -0.36767936066282314]",27.442099099099103
"[39.4845706162703, -0.4614707661401257]","[39.4843214864805, -0.45165082559377756]",38.64996396396398
"[39.49750235918284, -0.34750392417790027]","[39.470041445336776, -0.421373713921636]",46.3304084084084
"[39.47502572192064, -0.4158282591838973]","[39.4536088547955, -0.37433328958144657]",15.658060060060057
"[39.46857558430318, -0.3890969023079854]","[39.49708680212388, -0.4187729211119305]",13.81347747747748
"[39.422194053526795, -0.3967945895827395]","[39.456352691793846, -0.37131078588975447]",20.694075075075073
"[39.48999743632666, -0.3955809256894459]","[39.50402324139065, -0.42060508017100834]",12.002033033033035
"[39.45409798136041, -0.3751849758298381]","[39.52511445060974, -0.38775653454989]",29.71632732732733
"[39.44669171258771, -0.47510566715150493]","[39.46396653440279, -0.45367595392998716]",11.184228228228223
"[39.48901372833135, -0.37674869790598925]","[39.46130735623004, -0.357870150125113]",12.766186186186188
"[39.51841136745117, -0.4162455322684103]","[39.50712083207473, -0.4475876209299422]",14.4999009009009
"[39.51827374860399, -0.46758254101776864]","[39.51504614174264, -0.42333982937571374]",25.61643243243244
"[39.480269808446366, -0.4158649299131744]","[39.44979445177697, -0.3385953309437797]",30.016666666666666
"[39.44811614494333, -0.3399758042251497]","[39.48105468147372, -0.344977937734351]",16.898693693693694
"[39.50734230798403, -0.43767675963421415]","[39.520421599812494, -0.4664484711271716]",12.58087687687688
"[39.487134706492704, -0.36207502459206004]","[39.47549210766285, -0.39947984151542076]",11.721264264264265
"[39.5150450655634, -0.4207346427393867]","[39.52365738203161, -0.46592810147183333]",21.046768768768768
"[39.49360231059053, -0.3855030075679672]","[39.478656334246516, -0.3629957888230889]",10.271234234234235
"[39.475997662861374, -0.3277351360728453]","[39.46423963159412, -0.3921488662390251]",21.377153153153138
"[39.46540301206243, -0.3385030058182474]","[39.46857558430318, -0.3890969023079854]",16.074459459459458
"[39.45301211251137, -0.33326943151641725]","[39.49823946708699, -0.36920517652212226]",25.02767267267267
"[39.50202203260773, -0.3452438402916947]","[39.48953893718993, -0.40041552335580344]",36.96503003003006
"[39.47572562317006, -0.40016263612044667]","[39.48052746943324, -0.3609326056816191]",15.263768768768774
"[39.46536583933285, -0.3820951181602941]","[39.51233421317669, -0.3685594626470606]",21.849738738738736
"[39.513534972375574, -0.4140971090330825]","[39.51010247763791, -0.4355593270351016]",11.222363363363362
"[39.46533766444171, -0.3655052950611529]","[39.49133294640786, -0.34986083507475985]",16.947666666666667
"[39.46795162678777, -0.3522177728675739]","[39.50381543918045, -0.3519253094319992]",19.055681681681676
"[39.47187817578341, -0.4219467386833041]","[39.455229196973434, -0.39486416904627303]",12.481750750750747
"[39.45258780210214, -0.39892189302065967]","[39.50133276411745, -0.35182976850560854]",33.38271171171171
"[39.49296895150871, -0.41101151053938595]","[39.463268305565634, -0.3658612528002657]",17.831522522522537
"[39.40364427278398, -0.39958913348345276]","[39.428692886391374, -0.42373179974244857]",18.048723723723732
"[39.46795162678777, -0.3522177728675739]","[39.45594296218741, -0.38251530815057333]",13.406387387387388
"[39.439482808329814, -0.3773524012796803]","[39.487629275419835, -0.3991647574135299]",21.090582582582588
"[39.46975094559112, -0.3847770627528059]","[39.47256229438904, -0.3389019590900288]",15.282909909909913
"[39.45734670445597, -0.4070805861504331]","[39.50002785155895, -0.4195129310022061]",18.034285285285286
"[39.53024612113716, -0.3897077415433343]","[39.47852233034718, -0.36625806789067844]",21.695924924924917
"[39.501302071171416, -0.42366250471818784]","[39.52440073438468, -0.37952363967589925]",27.64864264264265
"[39.45231972804563, -0.3369213581412886]","[39.49314828879629, -0.3889462657773048]",25.00537237237237
"[39.49194417054458, -0.37998448350911856]","[39.472298134068815, -0.330016490150732]",15.661792792792786
"[39.481272750504395, -0.39242519570211953]","[39.51072914599138, -0.351293148836444]",28.030702702702698
"[39.48577879946821, -0.3589820501816838]","[39.50381543918045, -0.3519253094319992]",16.795849849849844
"[39.40062585611347, -0.3990565264565186]","[39.433456168397434, -0.42376761350463005]",18.43156456456457
"[39.51706801175154, -0.3665517312141064]","[39.44248811411298, -0.3839304114460449]",33.80053753753755
"[39.46845231569381, -0.36152126327643236]","[39.4474781363513, -0.3334693386528639]",13.08421621621621
"[39.44637098013047, -0.3232304193445217]","[39.52461285987543, -0.3954367605192747]",39.38193693693693
"[39.47102277263202, -0.34439755222231505]","[39.5116651966455, -0.36935505878159325]",24.02482582582583
"[39.442917416343114, -0.3980527642402164]","[39.45600408714728, -0.3652329085330758]",13.042198198198196
"[39.41918390735632, -0.42095490453351136]","[39.40478142401076, -0.40189649518539267]",10.28072072072072
"[39.51298147489228, -0.3666661317326016]","[39.46925101833242, -0.3460987898895171]",24.93870570570569
"[39.526597178113214, -0.39238605834551865]","[39.45243208213206, -0.37529361020421775]",29.83706306306306
"[39.516613978735144, -0.4634063456550379]","[39.51330536647904, -0.41726805422004015]",19.223249249249243
"[39.48952319185241, -0.395504981001536]","[39.464896197734866, -0.3601550159895986]",13.78565765765766
"[39.466446695705386, -0.34025245607291615]","[39.4940017107367, -0.3828124770390664]",17.055645645645647
"[39.451731586404904, -0.39468116840747564]","[39.4637592727965, -0.3710890062912229]",10.267978978978977
"[39.4797557109218, -0.34280712477672315]","[39.44709951443684, -0.3822247819022211]",16.77537837837838
"[39.46662164106525, -0.36979668369271246]","[39.533207804060346, -0.37850655183508264]",27.125969969969972
"[39.49746887491929, -0.4496706835632598]","[39.51950738628387, -0.42022499135676705]",15.72943543543543
"[39.42148140431096, -0.39569041884608447]","[39.47045846198583, -0.32917627342957323]",30.601180180180183
"[39.46950531271542, -0.33024052547676463]","[39.486899430579086, -0.36242310566778385]",13.710564564564562
"[39.47161921890948, -0.3591699655042903]","[39.49228515116119, -0.3938177752073096]",12.683261261261261
"[39.47270066735101, -0.41747044095771096]","[39.469745012185705, -0.34717984907999155]",20.55097597597598
"[39.496615692799544, -0.38332508651906205]","[39.45129279176826, -0.3908681664198626]",19.05087387387388
"[39.464450270305186, -0.3273574611652488]","[39.471754402863255, -0.3611616418023723]",11.610585585585584
"[39.50100377919798, -0.4183905808832153]","[39.48903210193682, -0.3643360516962291]",20.074591591591584
"[39.48203490446445, -0.3856509221335978]","[39.444619498898405, -0.321297072526865]",23.677702702702693
"[39.47203826580279, -0.32093214529096115]","[39.484776020148786, -0.36469378345337633]",13.164930930930929
"[39.49163114503419, -0.3600312129248523]","[39.440612648169356, -0.3354253221515609]",29.37979879879881
"[39.48256920471061, -0.3616577605805854]","[39.45084847738332, -0.38850152686221373]",16.418516516516515
"[39.45845830048031, -0.36711739668539783]","[39.48920939529025, -0.39729528124608976]",14.870399399399398
"[39.455239000095155, -0.46546878265694136]","[39.473202625927364, -0.43015234226275784]",22.4470960960961
"[39.489637183332306, -0.391198619870946]","[39.46527212814748, -0.3642718808534921]",12.805408408408407
"[39.47431996877143, -0.35687872507962726]","[39.47187817578341, -0.4219467386833041]",20.084915915915918
"[39.493259066308106, -0.3975331297181106]","[39.448633258574795, -0.3717663766498211]",21.078846846846847
"[39.46827242724942, -0.36453570837896165]","[39.50135488169062, -0.3916930169128661]",16.490918918918922
"[39.46090000474517, -0.3811706433574416]","[39.469745012185705, -0.34717984907999155]",12.14401801801802
"[39.50089326029036, -0.4122248306423895]","[39.52089165909519, -0.41387524157224026]",11.093546546546548
"[39.44467859316413, -0.3888561818176702]","[39.4220547224916, -0.39107364523678506]",12.21017117117117
"[39.443575978208045, -0.32553511500126275]","[39.49864955886712, -0.3526222755794281]",26.663588588588592
"[39.49869916140808, -0.4211214067336035]","[39.48518312135919, -0.3951761296009109]",13.008492492492497
"[39.452147698894294, -0.3981829644996216]","[39.489711848334224, -0.4029328803378656]",15.787876876876878
"[39.47394405555376, -0.36008421089169756]","[39.496857410051156, -0.3960551060148003]",13.235327327327331
"[39.474446021429245, -0.4214563405051009]","[39.47788250440344, -0.39060617775026224]",10.376846846846844
"[39.495630223029316, -0.35198051862564145]","[39.48807493466049, -0.39632962048757503]",34.330873873873884
"[39.427103813624896, -0.4756640057216489]","[39.44612168837971, -0.46595559939886944]",11.831570570570575
"[39.52298837596987, -0.46192374677604287]","[39.51349822614363, -0.4223259265353052]",24.248558558558564
"[39.49946211697652, -0.35254811570213596]","[39.467057542757914, -0.3443311794415178]",22.955501501501505
"[39.443575978208045, -0.32553511500126275]","[39.473019540560315, -0.39410653572609006]",24.6061051051051
"[39.494683699249094, -0.3870863073417495]","[39.459335896926284, -0.3789475720420206]",17.184975975975977
"[39.46803214337382, -0.35836702391753417]","[39.45792067613192, -0.38198195286575765]",10.543654654654656
"[39.530280113454545, -0.3894027063043043]","[39.442403683018355, -0.3405876883531997]",38.149303303303306
"[39.47074153660004, -0.3371770310757456]","[39.481105180551914, -0.37041683846772927]",10.995285285285286
"[39.49163114503419, -0.3600312129248523]","[39.48539047478447, -0.4171337663561566]",22.136201201201207
"[39.45264742440902, -0.3967636116925434]","[39.46856529526857, -0.3581668160991549]",15.621723723723717
"[39.45910977431858, -0.33672990933267066]","[39.47850037704513, -0.3631210097610007]",11.447852852852852
"[39.4905904064913, -0.3962432041703998]","[39.445670966488166, -0.3432670150424248]",21.908183183183187
"[39.48081083659661, -0.457703577597656]","[39.487775643286845, -0.45612542367777187]",41.82059159159157
"[39.52197438377909, -0.46031155584228867]","[39.518627804521465, -0.41251131418854237]",21.457312312312308
"[39.49069820607988, -0.39466998881397003]","[39.473140374443346, -0.3262205678056138]",20.039246246246247
